url,marca,modelo,tipo,genero,material_montura,forma,tipo_montura,color,talla,ancho_lente,ancho_puente,largo_varilla,calibre_total,peso,polarizadas,precio
https://www.lentiamo.es/esprit-et17445-507-52-17.html,Esprit,ET17445 507 52/17,graduadas,Mujer,Pasta,Rectangulares,Montura completa,Negro,M,52.0,17.0,140.0,131.0,40.0,,78.9
https://www.lentiamo.es/nano-vista-arcade-3-0-nao30104-48.html,Nano Vista,Arcade 3.0 NAO30104 48,graduadas,Niños,Pasta,Rectangulares,Montura completa,Negro,XS,48.0,15.0,133.0,114.0,70.0,,99.99
https://www.lentiamo.es/ray-ban-round-metal-0rx3447v-2500.html,Ray-Ban,0RX3447V 2500 47,graduadas,Unisex,Metal,Redondas,Montura completa,Dorado,XS,47.0,21.0,140.0,122.0,100.0,,114.9
https://www.lentiamo.es/prada-0pr-16zv-07r1o1.html,Prada,0PR 16ZV 07R1O1 51,graduadas,Mujer,Acetato,Cuadradas,Montura completa,Marrón,S,51.0,17.0,145.0,122.0,260.0,,146.9
https://www.lentiamo.es/jaguar-36829-5100-16-56.html,Jaguar,36829 5100 16 56,graduadas,Hombre,Pasta,Rectangulares,Montura completa,Marrón,L,56.0,16.0,145.0,144.0,130.0,,143.9
https://www.lentiamo.es/ray-ban-0rx7074-5364.html,Ray-Ban,0RX7074 5364 52,graduadas,Unisex,Pasta,Cuadradas,Montura completa,Negro,M,52.0,18.0,145.0,132.0,160.0,,96.99
https://www.lentiamo.es/esprit-et17422-538-51-15.html,Esprit,ET17422 538 51/15,graduadas,Unisex,Pasta,Rectangulares,Montura completa,Negro,S,51.0,15.0,135.0,125.0,40.0,,78.9
https://www.lentiamo.es/ray-ban-0rx5698-2012-56.html,Ray-Ban,0RX5698 2012 56,graduadas,Unisex,Acetato,Aviador,Montura completa,Marrón,M,56.0,14.0,145.0,133.0,190.0,,114.9
https://www.lentiamo.es/gucci-gg1995o-002-54.html,Gucci,GG1995O 002 54,graduadas,Mujer,Pasta,Cat Eye,Montura completa,Marrón,M,54.0,16.0,140.0,130.0,195.0,,229.9
https://www.lentiamo.es/carrera-ca-332-cs-807-20-50.html,Carrera,CA 332/CS 807 20 50,graduadas,Unisex,Metal/Pasta,Cuadradas,Montura completa,Negro,M,50.0,20.0,145.0,135.0,170.0,,136.9
https://www.lentiamo.es/versace-0ve1287-1002.html,Versace,Versace 0VE1287 1002,graduadas,Hombre,Metal,Aviador,Montura completa,Dorado,,,,,,295.0,,139.9
https://www.lentiamo.es/ralph-0ra-6046-9391-53.html,Ralph,0RA 6046 9391 53,graduadas,Mujer,Metal,Cat Eye,Montura completa,Negro,M,53.0,17.0,140.0,133.0,100.0,,87.99
https://www.lentiamo.es/balenciaga-bb0117o-001-57.html,Balenciaga,BB0117O 001 57,graduadas,Unisex,Metal,Rectangulares,Montura completa,Gris,L,57.0,18.0,145.0,143.0,220.0,,229.9
https://www.lentiamo.es/nano-vista-arcade-3-0-nao30113-50.html,Nano Vista,Arcade 3.0 NAO30113 50,graduadas,Niños,Pasta,Rectangulares,Montura completa,Negro,XS,50.0,15.0,133.0,117.0,70.0,,89.99
https://www.lentiamo.es/oakley-centerboard-ox8163-816301.html,Oakley,0OX8163 816301 53,graduadas,Hombre,Pasta,Cuadradas,Montura completa,Negro,S,53.0,17.0,141.0,130.0,180.0,,99.9
https://www.lentiamo.es/nano-vista-quest-sc-3-0-nao31606.html,Nano Vista,Quest SC 3.0 NAO31606 48,graduadas,Niños,Pasta,Cuadradas,Montura completa,Rosa,XS,48.0,14.0,133.0,110.0,70.0,,85.9
https://www.lentiamo.es/ralph-0ra-7162u-5003-53.html,Ralph,0RA7162U 5003 53,graduadas,Mujer,Pasta,Cuadradas,Montura completa,Marrón,M,53.0,17.0,145.0,134.0,190.0,,69.99
https://www.lentiamo.es/saint-laurent-sl-835-002-55.html,Saint Laurent,SL 835 002 55,graduadas,Mujer,Pasta,Cuadradas,Montura completa,Marrón,M,55.0,18.0,145.0,134.0,100.0,,219.9
https://www.lentiamo.es/ray-ban-alice-0rx7238-2000-52.html,Ray-Ban,0RX7238 2000 52,graduadas,Unisex,Propionato,Cuadradas,Montura completa,Negro,M,52.0,21.0,145.0,136.0,175.0,,112.9
https://www.lentiamo.es/esprit-et17446-543-52-16.html,Esprit,ET17446 543 52/16,graduadas,Unisex,Pasta,Rectangulares,Montura completa,Azul,M,52.0,16.0,140.0,132.0,40.0,,78.9
https://www.lentiamo.es/nano-vista-rebel-xtreme-nao32903-52.html,Nano Vista,Rebel Xtreme NAO32903 52,graduadas,Niños,Pasta,Rectangulares,Montura completa,Gris,S,52.0,16.0,140.0,121.0,75.0,,99.99
https://www.lentiamo.es/ray-ban-0rx5387-2000-54.html,Ray-Ban,0RX5387 2000 54,graduadas,Hombre,Acetato,Cuadradas,Montura completa,Negro,M,54.0,18.0,150.0,130.0,170.0,,95.99
https://www.lentiamo.es/armani-exchange-0ax1017-6000.html,Armani Exchange,Armani Exchange 0AX1017 6000,graduadas,Hombre,Metal,Rectangulares,Montura completa,Negro,,,,,,80.0,,66.99
https://www.lentiamo.es/gucci-gg2130o-005-56.html,Gucci,GG2130O 005 56,graduadas,Hombre,Pasta,Rectangulares,Montura completa,Negro,L,56.0,17.0,150.0,144.0,155.0,,239.9
https://www.lentiamo.es/esprit-et33530-543-53.html,Esprit,ET33530 543 53,graduadas,Mujer,Metal/Pasta,Cuadradas,Montura completa,Azul,M,53.0,18.0,145.0,139.0,90.0,,112.9
https://www.lentiamo.es/nano-vista-sprite-sc-3-0-nao30601.html,Nano Vista,Nano Vista Sprite SC 3.0 NAO30601 (clip solar),graduadas,Niños,Pasta,Redondas,Montura completa,Azul,,,,,,80.0,,83.9
https://www.lentiamo.es/ray-ban-0rx5446-2012.html,Ray-Ban,0RX5446 2012 51,graduadas,Unisex,Acetato,Cuadradas,Montura completa,Marrón,S,51.0,19.0,145.0,130.0,195.0,,116.9
https://www.lentiamo.es/bottega-veneta-bv1409o-002-51.html,Bottega Veneta,BV1409O 002 51,graduadas,Mujer,Pasta,Cuadradas,Montura completa,Marrón,M,51.0,20.0,140.0,136.0,210.0,,259.9
https://www.lentiamo.es/nano-vista-multiplayer-3-0-nao32502.html,Nano Vista,Nano Vista Multiplayer 3.0 NAO32502,graduadas,Niños,Pasta,Redondas,Montura completa,Azul,,,,,,75.0,,89.99
https://www.lentiamo.es/oakley-holbrook-rx-ox8156-815616-56.html,Oakley,0OX8156 815616 56,graduadas,Hombre,Pasta,Rectangulares,Montura completa,Transparente,M,56.0,18.0,137.0,136.0,190.0,,86.99
https://www.lentiamo.es/carrera-1142-rhl-15-57.html,Carrera,1142 RHL 15 57,graduadas,Hombre,Metal,Rectangulares,Montura al aire,Dorado,M,57.0,15.0,145.0,132.0,160.0,,154.9
https://www.lentiamo.es/ray-ban-0rx5154-2000.html,Ray-Ban,Ray-Ban Clubmaster 0RX5154 2000,graduadas,Unisex,Acetato,Cuadradas,Montura completa,Negro,,,,,,175.0,,107.9
https://www.lentiamo.es/ray-ban-0rx3547v-2502-48.html,Ray-Ban,0RX3547V 2502 48,graduadas,Unisex,Metal,Redondas,Montura completa,Gris,S,48.0,21.0,145.0,125.0,165.0,,104.9
https://www.lentiamo.es/tom-ford-ft6058-b-051-58.html,Tom Ford,FT6058-B 051 58,graduadas,Hombre,Pasta,Cuadradas,Montura completa,Marrón,L,58.0,16.0,145.0,142.0,325.0,,239.9
https://www.lentiamo.es/balenciaga-bb0275o-004-53.html,Balenciaga,BB0275O 004 53,graduadas,Mujer,Pasta,Cat Eye,Montura completa,Verde,M,53.0,18.0,140.0,130.0,220.0,,229.9
https://www.lentiamo.es/saint-laurent-sl-745-002-55.html,Saint Laurent,SL 745 002 55,graduadas,Hombre,Metal,Aviador,Montura al aire,Dorado,M,56.0,17.0,145.0,132.0,155.0,,259.9
https://www.lentiamo.es/tom-ford-ft6086-b-053-54.html,Tom Ford,FT6086-B 053 54,graduadas,Hombre,Pasta,Aviador,Montura completa,Marrón,M,54.0,18.0,145.0,135.0,315.0,,299.9
https://www.lentiamo.es/chloe-ch0342o-006-17-54.html,Chloé,CH0342O 006 17 54,graduadas,Mujer,Pasta,Cat Eye,Montura completa,Gris,M,54.0,17.0,140.0,131.0,120.0,,289.9
https://www.lentiamo.es/ray-ban-hexagonal-optics-0rx6448-2500.html,Ray-Ban,Ray-Ban Hexagonal Optics 0RX6448 2500,graduadas,Unisex,Metal,Cuadradas,Montura completa,Dorado,,,,,,160.0,,138.9
https://www.lentiamo.es/carrera-1137-kj1-19-55.html,Carrera,1137 KJ1 19 55,graduadas,Hombre,Metal/Pasta,Rectangulares,Montura completa,Negro,M,55.0,19.0,145.0,136.0,170.0,,154.9
https://www.lentiamo.es/ray-ban-chad-0rx7217-8266.html,Ray-Ban,Ray-Ban Chad 0RX7217 8266,graduadas,Unisex,Eco-friendly - Bio-acetato,Rectangulares,Montura completa,Azul,,,,,,175.0,,103.9
https://www.lentiamo.es/nano-vista-quest-sc-3-0-nao31603-52.html,Nano Vista,Quest SC 3.0 NAO31603 52,graduadas,Niños,Pasta,Cuadradas,Montura completa,Negro,S,52.0,16.0,143.0,122.0,70.0,,85.9
https://www.lentiamo.es/lacoste-l2876n-001-15-55.html,Lacoste,L2876N 001 15 55,graduadas,Mujer,Pasta,Rectangulares,Montura completa,Negro,M,55.0,15.0,145.0,135.0,95.0,,95.99
https://www.lentiamo.es/emporio-armani-0ea1041-3094.html,Emporio Armani,Emporio Armani 0EA1041 3094,graduadas,Hombre,Metal,Rectangulares,Media montura,Negro,,,,,,100.0,,114.9
https://www.lentiamo.es/oliver-peoples-lelia-0ov5566u-1732-52.html,Oliver Peoples,O0V5566U 1732 52,graduadas,Mujer,Acetato,Cuadradas,Montura completa,Marrón,M,52.0,20.0,145.0,138.0,195.0,,279.9
https://www.lentiamo.es/prada-0pr-09yv-2au1o1-54.html,Prada,0PR 09YV 2AU1O1 54,graduadas,Mujer,Acetato,Rectangulares,Montura completa,Marrón,S,54.0,18.0,140.0,129.0,270.0,,214.9
https://www.lentiamo.es/ray-ban-german-0rx5429-2012.html,Ray-Ban,Ray-Ban German 0RX5429 2012,graduadas,Unisex,Acetato,Redondas,Montura completa,Marrón,,,,,,170.0,,117.9
https://www.lentiamo.es/esprit-et17445-547-52.html,Esprit,ET17445 547 52,graduadas,Unisex,Pasta,Rectangulares,Montura completa,Azul,M,52.0,17.0,140.0,131.0,40.0,,78.9
https://www.lentiamo.es/active-spring-f037642268000-42.html,Centrostyle S.p.A,F037642268000 42,graduadas,Niños,Pasta,Rectangulares,Montura completa,Transparente,XXS,42.0,15.0,125.0,104.0,90.0,,84.99
https://www.lentiamo.es/nano-vista-flicker-3-0-nao31804.html,Nano Vista,Flicker 3.0 NAO31804 46,graduadas,Niños,Pasta,Redondas,Montura completa,Negro,XS,46.0,14.0,132.0,108.0,70.0,,91.99
https://www.lentiamo.es/tom-ford-ft5737-b-001-56.html,Tom Ford,FT5737-B/V 001 56,graduadas,Hombre,Pasta,Aviador,Montura completa,Negro,M,56.0,15.0,145.0,136.0,310.0,,229.9
https://www.lentiamo.es/gucci-gg1679o-001-56.html,Gucci,GG1679O 001 56,graduadas,Hombre,Metal,Aviador,Montura completa,Plateado,M,56.0,15.0,145.0,137.0,180.0,,249.9
https://www.lentiamo.es/oliver-peoples-marnett-0ov5599u-1784-47.html,Oliver Peoples,0OV5599U 1784 47,graduadas,Unisex,Acetato,Cuadradas,Montura completa,Verde,M,47.0,19.0,145.0,131.0,180.0,,329.9
https://www.lentiamo.es/gucci-gg1708o-003-53.html,Gucci,GG1708O 003 53,graduadas,Hombre,Metal/Pasta,Cuadradas,Montura completa,Gris,L,53.0,17.0,140.0,148.0,180.0,,219.9
https://www.lentiamo.es/dolce-gabbana-0dg3415-2525-55.html,Dolce & Gabbana,0DG3415 2525 55,graduadas,Hombre,Acetato,Rectangulares,Montura completa,Negro,M,55.0,20.0,145.0,140.0,200.0,,149.9
https://www.lentiamo.es/gucci-gg1694oa-001-55.html,Gucci,GG1694OA 001 55,graduadas,Mujer,Pasta,Rectangulares,Montura completa,Negro,M,55.0,16.0,140.0,133.0,220.0,,189.9
https://www.lentiamo.es/active-sport-f034652103000-52.html,Centrostyle S.p.A,F034652103000 52,graduadas,Unisex,Pasta,Rectangulares,Montura completa,Negro,M,52.0,15.0,140.0,130.0,85.0,,76.99
https://www.lentiamo.es/nano-vista-ignis-nao2702-46.html,Nano Vista,Ignis NAO2702 46,graduadas,Niños,Metal/Pasta,Redondas,Montura completa,Rojo,S,46.0,18.0,135.0,123.0,65.0,,105.9
https://www.lentiamo.es/armani-exchange-0ax3088u-8275-54.html,Armani Exchange,0AX3088U 8275 54,graduadas,Mujer,Pasta,Cuadradas,Montura completa,Rosa,M,54.0,18.0,140.0,134.0,75.0,,62.99
https://www.lentiamo.es/ray-ban-mega-hawkeye-0rx0298v-2144.html,Ray-Ban,Ray-Ban Mega Hawkeye 0RX0298V 2144,graduadas,Unisex,Pasta,Cuadradas,Montura completa,Marrón,,,,,,195.0,,109.9
https://www.lentiamo.es/emporio-armani-ea-4152-56691w-52.html,Emporio Armani,EA 4152 56691W 52,graduadas,Hombre,Pasta,Redondas,Montura completa,Azul,M,52.0,21.0,145.0,132.0,200.0,,134.9
https://www.lentiamo.es/gucci-gg1117on-001-56.html,Gucci,GG1117ON 001 56,graduadas,Hombre,Pasta,Rectangulares,Montura completa,Negro,M,56.0,17.0,145.0,136.0,165.0,,169.9
https://www.lentiamo.es/prada-0pr-03zv-1ab1o1-55.html,Prada,0PR 03ZV 1AB1O1 55,graduadas,Mujer,Acetato,Cuadradas,Montura completa,Negro,M,55.0,16.0,140.0,134.0,280.0,,169.9
https://www.lentiamo.es/vogue-0vo5326-w656-51.html,Vogue,0VO5326 W656 51,graduadas,Hombre,Acetato,Redondas,Montura completa,Marrón,M,51.0,19.0,145.0,133.0,90.0,,77.99
https://www.lentiamo.es/saint-laurent-sl-777-002-55.html,Saint Laurent,SL 777 002 55,graduadas,Mujer,Pasta,Cat Eye,Montura completa,Marrón,M,55.0,19.0,145.0,134.0,170.0,,219.9
https://www.lentiamo.es/nano-vista-loading-3-0-nao32703-43.html,Nano Vista,Loading 3.0 NAO32703 43,graduadas,Niños,Pasta,Redondas,Montura completa,Rojo,XS,43.0,16.0,116.0,117.0,85.0,,99.99
https://www.lentiamo.es/gucci-gg1961o-001-55.html,Gucci,GG1961O 001 55,graduadas,Hombre,Pasta,Rectangulares,Montura completa,Negro,M,55.0,20.0,145.0,137.0,225.0,,270.9
https://www.lentiamo.es/tom-ford-ft6083-b-056-48.html,Tom Ford,FT6083-B/V 056 48,graduadas,Unisex,Pasta,Cuadradas,Montura completa,Marrón,M,48.0,23.0,145.0,137.0,325.0,,269.9
https://www.lentiamo.es/gucci-gg1993ok-002-51.html,Gucci,GG1993OK 002 51,graduadas,Hombre,Metal,Redondas,Montura completa,Dorado,M,51.0,20.0,145.0,138.0,210.0,,249.9
https://www.lentiamo.es/nano-vista-flicker-3-0-nao31815.html,Nano Vista,Flicker 3.0 NAO31815 44,graduadas,Niños,Pasta,Redondas,Montura completa,Verde,XXS,44.0,14.0,120.0,105.0,70.0,,83.9
https://www.lentiamo.es/ray-ban-0rx7140-2001-51.html,Ray-Ban,Ray-Ban 0RX7140 2001 51,graduadas,Mujer,Metal/Pasta,Redondas,Montura completa,Transparente,,,,,,165.0,,128.9
https://www.lentiamo.es/tom-ford-ft5812-b-072-53.html,Tom Ford,FT5812-B/V 072 53,graduadas,Mujer,Pasta,Cat Eye,Montura completa,Rosa,M,53.0,15.0,140.0,130.0,320.0,,234.9
https://www.lentiamo.es/esprit-et17422-534-51-15.html,Esprit,ET17422 534 51/15,graduadas,Mujer,Pasta,Rectangulares,Montura completa,Morado,S,51.0,15.0,135.0,124.0,40.0,,78.9
https://www.lentiamo.es/nano-vista-baby-bunny-3-0-nao40001-43.html,Nano Vista,Bunny 3.0 NAO40001 43,graduadas,Niños,Pasta,Redondas,Montura completa,Rosa,XXS,43.0,14.0,115.0,103.0,80.0,,99.9
https://www.lentiamo.es/ray-ban-new-clubmaster-0rx7216-8470-51.html,Ray-Ban,0RX7216 8470 51,graduadas,Unisex,Propionato,Cuadradas,Montura completa,Gris,M,51.0,20.0,145.0,135.0,165.0,,119.9
https://www.lentiamo.es/giorgio-armani-0ar5132-3259-54.html,Giorgio Armani,0AR5132 3259 54,graduadas,Hombre,Metal,Cuadradas,Montura completa,Gris,M,54.0,19.0,145.0,134.0,210.0,,256.9
https://www.lentiamo.es/emporio-armani-ea-4115-58531w-54.html,Emporio Armani,EA 4115 58531W 54,graduadas,Hombre,Pasta,Rectangulares,Montura completa,Negro,M,54.0,18.0,145.0,134.0,200.0,,134.9
https://www.lentiamo.es/ray-ban-0rx7017-5196.html,Ray-Ban,0RX7017 5196 56,graduadas,Hombre,Pasta,Rectangulares,Montura completa,Negro,L,56.0,17.0,150.0,140.0,170.0,,119.9
https://www.lentiamo.es/gucci-gg1977o-002-52.html,Gucci,GG1977O 002 52,graduadas,Mujer,Pasta,Cuadradas,Montura completa,Marrón,S,52.0,16.0,145.0,129.0,200.0,,189.9
https://www.lentiamo.es/hugo-boss-1313-kb7-18-50.html,Hugo Boss,Boss 1313 KB7 18 50,graduadas,Hombre,Pasta,Cuadradas,Montura completa,Gris,M,50.0,18.0,145.0,135.0,190.0,,135.9
https://www.lentiamo.es/versace-0ve1269-1002-57.html,Versace,0VE1269 1002 57,graduadas,Hombre,Metal,Aviador,Montura completa,Dorado,M,57.0,16.0,140.0,140.0,290.0,,183.9
https://www.lentiamo.es/ralph-0ra-7044-1139-52.html,Ralph,0RA 7044 1139 52,graduadas,Mujer,Pasta,Cat Eye,Montura completa,Negro,S,52.0,16.0,135.0,123.0,145.0,,79.99
https://www.lentiamo.es/gucci-gg1995o-001-54.html,Gucci,GG1995O 001 54,graduadas,Mujer,Pasta,Cat Eye,Montura completa,Negro,M,54.0,16.0,140.0,130.0,195.0,,229.9
https://www.lentiamo.es/jaguar-33649-6100-19-56.html,Jaguar,33649 6100 19 56,graduadas,Hombre,Metal,Rectangulares,Montura completa,Negro,L,56.0,19.0,145.0,142.0,135.0,,209.9
https://www.lentiamo.es/vogue-0vo5239-w44.html,Vogue,Vogue 0VO5239 W44,graduadas,Mujer,Pasta,Cat Eye,Montura completa,Negro,,,,,,100.0,,73.99
https://www.lentiamo.es/ray-ban-0rx6335-2503.html,Ray-Ban,Ray-Ban 0RX6335 2503,graduadas,Unisex,Metal,Rectangulares,Media montura,Negro,,,,,,170.0,,114.9
https://www.lentiamo.es/mexx-2588-100-18-56.html,Mexx,2588 100 18 56,graduadas,Hombre,Pasta,Rectangulares,Montura completa,Negro,M,56.0,18.0,145.0,139.0,160.0,,119.9
https://www.lentiamo.es/polo-ralph-lauren-0ph2083-5523-46.html,Polo Ralph Lauren,0PH2083 5523 46,graduadas,Hombre,Acetato,Redondas,Montura completa,Negro,S,46.0,20.0,145.0,123.0,245.0,,114.9
https://www.lentiamo.es/prada-0pr-02zv-r0j1o1.html,Prada,0PR 02ZV R0J1O1 54,graduadas,Mujer,Acetato,Cuadradas,Montura completa,Marrón,L,54.0,17.0,140.0,140.0,240.0,,165.9
https://www.lentiamo.es/polo-ralph-lauren-0ph1233-9324.html,Polo Ralph Lauren,0PH1233 9324 55,graduadas,Hombre,Metal,Redondas,Montura completa,Dorado,M,55.0,20.0,145.0,134.0,180.0,,134.9
https://www.lentiamo.es/dolce-gabbana-0dg5082-501-56.html,Dolce & Gabbana,0DG5082 501 56,graduadas,Mujer,Pasta,Cat Eye,Montura completa,Negro,M,56.0,18.0,145.0,130.0,160.0,,119.9
https://www.lentiamo.es/polo-ralph-lauren-0ph2225-5003-52.html,Polo Ralph Lauren,0PH2225 5003 52,graduadas,Hombre,Pasta,Cuadradas,Montura completa,Marrón,M,52.0,18.0,140.0,131.0,170.0,,122.9
https://www.lentiamo.es/tommy-hilfiger-th-2147-807-20-52.html,Tommy Hilfiger,TH 2147 807 20 52,graduadas,Hombre,Metal/Pasta,Rectangulares,Montura completa,Negro,S,52.0,20.0,145.0,129.0,165.0,,112.9
https://www.lentiamo.es/esprit-et17446-538-52-16.html,Esprit,ET17446 538 52/16,graduadas,Unisex,Pasta,Rectangulares,Montura completa,Negro,M,52.0,16.0,140.0,131.0,40.0,,78.9
https://www.lentiamo.es/saint-laurent-sl-m147-002-52.html,Saint Laurent,SL M147 002 52,graduadas,Mujer,Pasta,Redondas,Montura completa,Marrón,M,52.0,21.0,145.0,138.0,160.0,,239.9
https://www.lentiamo.es/armani-exchange-0ax3126-8380-54.html,Armani Exchange,0AX3126 8380 54,graduadas,Hombre,Pasta,Rectangulares,Montura completa,Azul,M,54.0,18.0,145.0,136.0,80.0,,74.99
https://www.lentiamo.es/nano-vista-flicker-3-0-nao31812.html,Nano Vista,Flicker 3.0 NAO31812 44,graduadas,Niños,Pasta,Redondas,Montura completa,Marrón,XXS,44.0,14.0,120.0,105.0,70.0,,83.9
https://www.lentiamo.es/saint-laurent-sl-m116-001-55.html,Saint Laurent,SL M116 001 55,graduadas,Mujer,Pasta,Cat Eye,Montura completa,Negro,M,55.0,14.0,140.0,132.0,160.0,,249.9
https://www.lentiamo.es/ray-ban-0rx3768v-3202-54.html,Ray-Ban,0RX3768V 3202 54,graduadas,Unisex,Metal,Rectangulares,Montura al aire,Rojo,S,54.0,17.0,145.0,128.0,195.0,,114.9
https://www.lentiamo.es/ray-ban-jack-0rx6465-3086-49.html,Ray-Ban,Ray-Ban Jack 0RX6465 3086 49,graduadas,Unisex,Metal,Redondas,Montura completa,Dorado,,,,,,165.0,,104.9
https://www.lentiamo.es/mexx-junior-5946-106-19-47.html,Mexx,5946 106 19 47,graduadas,Niños,Metal,Redondas,Montura completa,Verde,S,47.0,19.0,135.0,127.0,155.0,,79.99
https://www.lentiamo.es/active-a-sport-f039849239000-49.html,Centrostyle S.p.A,F039849239000 49,graduadas,Niños,Pasta,Cuadradas,Montura completa,Azul,S,49.0,16.0,145.0,122.0,85.0,,74.99
https://www.lentiamo.es/emporio-armani-ea-4189u-50011w-55.html,Emporio Armani,0EA4189U 50011W 55,graduadas,Hombre,Pasta,Rectangulares,Montura completa,Negro,M,55.0,17.0,145.0,136.0,240.0,,119.9
https://www.lentiamo.es/balenciaga-bb0275o-001-53.html,Balenciaga,BB0275O 001 53,graduadas,Mujer,Pasta,Cat Eye,Montura completa,Negro,M,53.0,18.0,140.0,130.0,220.0,,229.9
https://www.lentiamo.es/gucci-gg1938o-001-54.html,Gucci,GG1938O 001 54,graduadas,Mujer,Metal,Cuadradas,Montura al aire,Dorado,M,54.0,16.0,140.0,133.0,210.0,,249.9
https://www.lentiamo.es/ray-ban-0rx7208-5204.html,Ray-Ban,Ray-Ban 0RX7208 5204,graduadas,Unisex,Pasta,Rectangulares,Montura completa,Negro,,,,,,165.0,,135.9
https://www.lentiamo.es/tom-ford-ft6089-b-069-54.html,Tom Ford,FT6089-B 069 54,graduadas,Mujer,Pasta,Cuadradas,Montura completa,Rojo,M,54.0,18.0,140.0,138.0,310.0,,229.9
https://www.lentiamo.es/burberry-0be2439-4163-52.html,Burberry,0BE2439 4163 52,graduadas,Mujer,Acetato,Cuadradas,Montura completa,Marrón,M,52.0,17.0,140.0,133.0,240.0,,159.9
https://www.lentiamo.es/bottega-veneta-bv1384o-001-58.html,Bottega Veneta,BV1384O 001 58,graduadas,Hombre,Metal,Aviador,Montura completa,Dorado,L,58.0,15.0,145.0,142.0,195.0,,289.9
https://www.lentiamo.es/carrera-280-807-21-52.html,Carrera,280 807 21 52,graduadas,Hombre,Metal/Pasta,Cuadradas,Montura completa,Negro,M,52.0,21.0,150.0,133.0,155.0,,128.9
https://www.lentiamo.es/gucci-gg1594o-002-52.html,Gucci,GG1594O 002 52,graduadas,Mujer,Metal,Redondas,Montura completa,Dorado,M,52.0,20.0,145.0,135.0,210.0,,219.9
https://www.lentiamo.es/ray-ban-laurene-0rx7256-8315-53.html,Ray-Ban,0RX7256 8315 53,graduadas,Unisex,Acetato,Cuadradas,Montura completa,Marrón,M,53.0,18.0,145.0,136.0,205.0,,102.9
https://www.lentiamo.es/ray-ban-erika-0rx7046-5364-51.html,Ray-Ban,0RX7046 5364 51,graduadas,Mujer,Pasta,Cuadradas,Montura completa,Negro,M,51.0,18.0,140.0,130.0,160.0,,94.99
https://www.lentiamo.es/ray-ban-0rx7047-5450.html,Ray-Ban,0RX7047 5450 54,graduadas,Unisex,Pasta,Rectangulares,Montura completa,Azul,M,54.0,17.0,140.0,137.0,160.0,,96.99
https://www.lentiamo.es/saint-laurent-sl-833-001-55.html,Saint Laurent,SL 833 001 55,graduadas,Mujer,Pasta,Cat Eye,Montura completa,Negro,M,55.0,18.0,145.0,135.0,100.0,,219.9
https://www.lentiamo.es/ray-ban-0rx6466-2904.html,Ray-Ban,Ray-Ban 0RX6466 2904,graduadas,Unisex,Metal,Cuadradas,Montura completa,Negro,,,,,,165.0,,119.9
https://www.lentiamo.es/vogue-0vo5563-w745.html,Vogue,0VO5563 W745 53,graduadas,Mujer,Nylon,Rectangulares,Montura completa,Transparente,M,53.0,17.0,140.0,136.0,95.0,,79.99
https://www.lentiamo.es/prada-0pr-02zv-2az1o1.html,Prada,Prada 0PR 02ZV 2AZ1O1,graduadas,Mujer,Acetato,Cuadradas,Montura completa,Transparente,,,,,,240.0,,149.9
https://www.lentiamo.es/armani-exchange-0ax3078-8333-53.html,Armani Exchange,0AX3078 8333 53,graduadas,Mujer,Metal/Pasta,Cat Eye,Montura completa,Transparente,M,53.0,17.0,140.0,136.0,80.0,,66.99
https://www.lentiamo.es/gucci-gg2008o-002-54.html,Gucci,GG2008O 002 54,graduadas,Mujer,Pasta,Cuadradas,Montura completa,Marrón,M,54.0,18.0,140.0,133.0,215.0,,319.9
https://www.lentiamo.es/emporio-armani-0ea4254u-50171w.html,Emporio Armani,Emporio Armani EA 4254U 50171W (clip solar),graduadas,Mujer,Pasta,Cat Eye,Montura completa,Negro,,,,,,160.0,,153.9
https://www.lentiamo.es/esprit-et17125-505-53.html,Esprit,ET17125 505 53,graduadas,Mujer,Pasta,Rectangulares,Montura completa,Gris,S,53.0,15.0,143.0,129.0,90.0,,114.9
https://www.lentiamo.es/oakley-currency-ox8026-802601-54.html,Oakley,0OX8026 802601 54,graduadas,Hombre,Pasta,Rectangulares,Montura completa,Negro,M,54.0,17.0,133.0,130.0,195.0,,147.9
https://www.lentiamo.es/armani-exchange-0ax3135-8235-54.html,Armani Exchange,0AX3135 8235 54,graduadas,Hombre,Pasta,Rectangulares,Montura completa,Transparente,M,54.0,20.0,145.0,137.0,80.0,,62.99
https://www.lentiamo.es/emporio-armani-0ea3273u-5026-52.html,Emporio Armani,0EA3273U 5026 52,graduadas,Mujer,Acetato,Cat Eye,Montura completa,Marrón,S,52.0,16.0,140.0,127.0,115.0,,119.9
https://www.lentiamo.es/ray-ban-0rx4451v-8426-53.html,Ray-Ban,0RX4451V 8426 53,graduadas,Unisex,Nylon,Cuadradas,Montura completa,Azul,M,53.0,20.0,145.0,140.0,195.0,,99.9
https://www.lentiamo.es/jaguar-33642-6100-21-54.html,Jaguar,33642 6100 21 54,graduadas,Hombre,Metal/Pasta,Redondas,Montura completa,Negro,L,54.0,21.0,145.0,142.0,130.0,,189.9
https://www.lentiamo.es/ray-ban-0rx4451v-2001.html,Ray-Ban,Ray-Ban 0RX4451V 2001,graduadas,Unisex,Nylon,Cuadradas,Montura completa,Transparente,,,,,,195.0,,78.92
