modelo,marca,genero,material_montura,forma,tipo_montura,color,talla,ancho_lente,ancho_puente,largo_varilla,peso,gama_marca,segmento_comercial,pais_origen,precio_min,precio_max,categoria_material,gama_material,peso_relativo,aspect_ratio,area_aprox,densidad,ancho_total,montura_completa,es_unisex,color_basico,material_eco,precio_medio_marca,precio,log_precio
33127 3100 17 56,Jaguar,Hombre,Metal,Rectangulares,Media montura,negro,M,56.0,17.0,145.0,140.0,gama_media,moda_casual,Reino Unido,90.0,170.0,metal,media_alta,medio,0.38620689655172413,952.0,0.14705882352941177,129.0,0,0,1,0,130.0,209.9,5.351384087484729
Power Up SC 3.0 NAO30801 50,Nano Vista,Niños,Pasta,Rectangulares,Montura completa,negro,S,50.0,15.0,132.0,90.0,gama_media,marca_blanca_OEM,España/Italia,40.0,100.0,acetato,media,ligero,0.3787878787878788,750.0,0.12,115.0,1,0,1,0,70.0,85.9,4.464758032271346
0RX8781D 1244 56,Ray-Ban,Unisex,Titanio,Rectangulares,Montura al aire,negro,M,56.0,17.0,145.0,190.0,gama_media,moda_casual,Estados Unidos,100.0,240.0,titanio,alta,ligero,0.38620689655172413,952.0,0.19957983193277312,129.0,0,1,1,0,170.0,143.9,4.976043849326636
SL 657 OPT 002 54,Saint Laurent,Mujer,Pasta,Cat Eye,Montura completa,marron,M,54.0,16.0,140.0,180.0,lujo,moda_lujo,Francia,210.0,420.0,acetato,media,ligero,0.38571428571428573,864.0,0.20833333333333334,124.0,1,0,1,0,315.0,219.9,5.397710110426072
Sprite SC 3.0 NAO30611 44,Nano Vista,Niños,Pasta,Redondas,Montura completa,rosa,XXS,44.0,13.0,120.0,80.0,gama_media,marca_blanca_OEM,España/Italia,40.0,100.0,acetato,media,ligero,0.36666666666666664,572.0,0.13986013986013987,101.0,1,0,0,0,70.0,83.9,4.441474093317302
GG2006OA 001 53,Gucci,Mujer,Metal,Cuadradas,Montura completa,dorado,M,53.0,18.0,145.0,210.0,lujo,moda_lujo,Italia,260.0,520.0,metal,media_alta,medio,0.36551724137931035,954.0,0.22012578616352202,124.0,1,0,0,0,390.0,249.9,5.525054453372377
36835 6500 19 53,Jaguar,Hombre,Pasta,Redondas,Montura completa,negro,M,53.0,19.0,145.0,145.0,gama_media,moda_casual,Reino Unido,90.0,170.0,acetato,media,ligero,0.36551724137931035,1007.0,0.14399205561072492,125.0,1,0,1,0,130.0,194.9,5.277604324950495
GG1820O 001 55,Gucci,Hombre,Pasta,Rectangulares,Montura completa,negro,M,55.0,17.0,145.0,175.0,lujo,moda_lujo,Italia,260.0,520.0,acetato,media,ligero,0.3793103448275862,935.0,0.18716577540106952,127.0,1,0,1,0,390.0,169.9,5.141078590121546
ET17447N 538 53,Esprit,Unisex,Pasta,Rectangulares,Montura completa,negro,S,53.0,16.0,145.0,85.0,gama_media,moda_casual,Alemania,70.0,150.0,acetato,media,ligero,0.36551724137931035,848.0,0.10023584905660378,122.0,1,1,1,0,110.0,85.99,4.46579316951945
0RX3925V 2500 58,Ray-Ban,Unisex,Metal,Aviador,Montura completa,dorado,M,58.0,16.0,145.0,170.0,gama_media,moda_casual,Estados Unidos,100.0,240.0,metal,media_alta,medio,0.4,928.0,0.18318965517241378,132.0,1,1,0,0,170.0,119.9,4.794963757620747
0VO5603 W44 54,Vogue,Mujer,Nylon,Cat Eye,Montura completa,negro,M,54.0,16.0,140.0,95.0,gama_media,marca_blanca_OEM,Reino Unido / USA,50.0,120.0,poliamida,media,ligero,0.38571428571428573,864.0,0.1099537037037037,124.0,1,0,1,0,85.0,69.99,4.262539022051294
0AX3103 8181 55,Armani Exchange,Hombre,Pasta,Rectangulares,Montura completa,azul,L,55.0,16.0,145.0,80.0,gama_media,moda_premium,Italia,120.0,240.0,acetato,media,ligero,0.3793103448275862,880.0,0.09090909090909091,126.0,1,0,0,0,180.0,89.99,4.5107496103686
0RX7046 5365 51,Ray-Ban,Mujer,Pasta,Cuadradas,Montura completa,marron,M,51.0,18.0,140.0,160.0,gama_media,moda_casual,Estados Unidos,100.0,240.0,acetato,media,ligero,0.36428571428571427,918.0,0.17429193899782136,120.0,1,0,1,0,170.0,96.99,4.584865432647727
0VE1218 1342 53,Versace,Mujer,Metal,Cat Eye,Media montura,negro,M,53.0,17.0,140.0,150.0,lujo,moda_lujo,Italia,200.0,420.0,metal,media_alta,medio,0.37857142857142856,901.0,0.16648168701442842,123.0,0,0,1,0,310.0,139.9,4.948050418904635
Basic NB04 NB0401 50,Nano Vista,Niños,Pasta,Rectangulares,Montura completa,negro,XS,50.0,15.0,127.0,70.0,gama_media,marca_blanca_OEM,España/Italia,40.0,100.0,acetato,media,ligero,0.3937007874015748,750.0,0.09333333333333334,115.0,1,0,1,0,70.0,73.99,4.317354771313298
GG1952O 001 51,Gucci,Mujer,Pasta,Cuadradas,Montura completa,negro,M,51.0,18.0,140.0,220.0,lujo,moda_lujo,Italia,260.0,520.0,acetato,media,ligero,0.36428571428571427,918.0,0.23965141612200436,120.0,1,0,1,0,390.0,239.9,5.484381909620826
F039847138000 47,Centrostyle S.p.A,Niños,Pasta,Cuadradas,Montura completa,rojo,XS,47.0,15.0,135.0,90.0,gama_media,marca_blanca_OEM,Italia,50.0,120.0,acetato,media,ligero,0.34814814814814815,705.0,0.1276595744680851,109.0,1,0,0,0,85.0,82.99,4.430697744137536
ET17125 545 53,Esprit,Mujer,Pasta,Rectangulares,Montura completa,marron,S,53.0,15.0,143.0,90.0,gama_media,moda_casual,Alemania,70.0,150.0,acetato,media,ligero,0.3706293706293706,795.0,0.11320754716981132,121.0,1,0,1,0,110.0,114.9,4.752727750345706
0RX7238 2012 52,Ray-Ban,Unisex,Propionato,Cuadradas,Montura completa,marron,M,52.0,21.0,145.0,175.0,gama_media,moda_casual,Estados Unidos,100.0,240.0,propionato,media,ligero,0.3586206896551724,1092.0,0.16025641025641027,125.0,1,1,1,0,170.0,112.9,4.735320870453137
GG1434O 002 55,Gucci,Mujer,Metal,Cuadradas,Montura completa,dorado,M,55.0,19.0,145.0,47.0,lujo,moda_lujo,Italia,260.0,520.0,metal,media_alta,medio,0.3793103448275862,1045.0,0.044976076555023926,129.0,1,0,0,0,390.0,289.9,5.672979565501156
0EA3273U 5017 54,Emporio Armani,Mujer,Acetato,Cat Eye,Montura completa,negro,M,54.0,16.0,140.0,115.0,premium,moda_premium,Italia,120.0,260.0,acetato,media,ligero,0.38571428571428573,864.0,0.13310185185185186,124.0,1,0,1,0,190.0,119.9,4.794963757620747
Ray-Ban 0RX5268 5119,Ray-Ban,Unisex,Acetato,Rectangulares,Montura completa,negro,M,52.0,18.0,145.0,155.0,gama_media,moda_casual,Estados Unidos,100.0,240.0,acetato,media,ligero,0.3586206896551724,936.0,0.1655982905982906,122.0,1,1,1,0,170.0,105.9,4.671893818030999
GG1204O 001 55,Gucci,Mujer,Metal/Pasta,Cuadradas,Montura completa,negro,M,55.0,17.0,135.0,210.0,lujo,moda_lujo,Italia,260.0,520.0,mezcla,media,medio,0.4074074074074074,935.0,0.22459893048128343,127.0,1,0,1,0,390.0,329.9,5.801816214927566
0DG5025 504 53,Dolce & Gabbana,Mujer,Metal/Pasta,Cat Eye,Montura completa,gris,M,53.0,15.0,140.0,100.0,lujo,moda_lujo,Italia,260.0,520.0,mezcla,media,medio,0.37857142857142856,795.0,0.12578616352201258,121.0,1,0,0,0,390.0,159.9,5.080783053998338
Ray-Ban 0RX7185 2000,Ray-Ban,Unisex,Pasta,Cuadradas,Montura completa,negro,M,52.0,18.0,145.0,100.0,gama_media,moda_casual,Estados Unidos,100.0,240.0,acetato,media,ligero,0.3586206896551724,936.0,0.10683760683760683,122.0,1,1,1,0,170.0,88.99,4.4996985530458575
0OV5562U 1731 51,Oliver Peoples,Unisex,Pasta,Cuadradas,Montura completa,negro,M,51.0,18.0,145.0,195.0,premium,moda_premium,Estados Unidos,180.0,320.0,acetato,media,ligero,0.35172413793103446,918.0,0.21241830065359477,120.0,1,1,1,0,250.0,279.9,5.637998734110198
0EA3237 5001 55,Emporio Armani,Hombre,Pasta,Rectangulares,Montura completa,negro,M,55.0,18.0,145.0,85.0,premium,moda_premium,Italia,120.0,260.0,acetato,media,ligero,0.3793103448275862,990.0,0.08585858585858586,128.0,1,0,1,0,190.0,102.9,4.6434288981051814
Ray-Ban 0RX5430 2012,Ray-Ban,Unisex,Acetato,Redondas,Montura completa,marron,M,52.0,18.0,145.0,170.0,gama_media,moda_casual,Estados Unidos,100.0,240.0,acetato,media,ligero,0.3586206896551724,936.0,0.18162393162393162,122.0,1,1,1,0,170.0,104.9,4.662495252607361
Nano Vista Gaikai SC 3.0 NAO30503 (clip solar),Nano Vista,Niños,Pasta,Rectangulares,Montura completa,morado,M,46.0,15.0,132.0,80.0,gama_media,marca_blanca_OEM,España/Italia,40.0,100.0,acetato,media,ligero,0.3484848484848485,690.0,0.11594202898550725,107.0,1,0,0,0,70.0,89.99,4.5107496103686
F039843005000 43,Centrostyle S.p.A,Niños,Pasta,Cuadradas,Montura completa,azul,XS,43.0,15.0,135.0,85.0,gama_media,marca_blanca_OEM,Italia,50.0,120.0,acetato,media,ligero,0.31851851851851853,645.0,0.13178294573643412,101.0,1,0,0,0,85.0,76.99,4.356580613342406
BF1061 1657 18 58,Blackfin,Hombre,Titanio,Rectangulares,Montura completa,negro,L,58.0,18.0,150.0,120.0,gama_media,moda_premium,Italia,150.0,300.0,titanio,alta,ligero,0.38666666666666666,1044.0,0.11494252873563218,134.0,1,0,1,0,225.0,349.9,5.860501282589169
0DG3425 502 52,Dolce & Gabbana,Mujer,Acetato,Redondas,Montura completa,marron,M,52.0,18.0,145.0,175.0,lujo,moda_lujo,Italia,260.0,520.0,acetato,media,ligero,0.3586206896551724,936.0,0.18696581196581197,122.0,1,0,1,0,390.0,155.9,5.055608659738987
TH 2099 807 14 55,Tommy Hilfiger,Mujer,Metal/Pasta,Cuadradas,Montura completa,negro,M,55.0,14.0,140.0,150.0,gama_media,moda_casual,Estados Unidos,80.0,170.0,mezcla,media,medio,0.39285714285714285,770.0,0.19480519480519481,124.0,1,0,1,0,125.0,114.9,4.752727750345706
0OV5186 1763 47,Oliver Peoples,Unisex,Acetato,Redondas,Montura completa,verde,S,47.0,23.0,150.0,305.0,premium,moda_premium,Estados Unidos,180.0,320.0,acetato,media,ligero,0.31333333333333335,1081.0,0.2821461609620722,117.0,1,1,0,0,250.0,249.9,5.525054453372377
Ralph 0RA 7158U 6117,Ralph,Mujer,Acetato,Cuadradas,Montura completa,blanco,M,53.0,16.0,140.0,195.0,gama_media,marca_blanca_OEM,Estados Unidos,60.0,120.0,acetato,media,ligero,0.37857142857142856,848.0,0.22995283018867924,122.0,1,0,0,0,90.0,79.99,4.3943256902608985
0OV5562U 1745 51,Oliver Peoples,Unisex,Pasta,Cuadradas,Montura completa,verde,M,51.0,18.0,145.0,195.0,premium,moda_premium,Estados Unidos,180.0,320.0,acetato,media,ligero,0.35172413793103446,918.0,0.21241830065359477,120.0,1,1,0,0,250.0,279.9,5.637998734110198
0OX8139 813909 50,Oakley,Hombre,Pasta,Redondas,Montura completa,azul,S,50.0,21.0,140.0,165.0,gama_media,deportiva,Estados Unidos,100.0,240.0,acetato,media,ligero,0.35714285714285715,1050.0,0.15714285714285714,121.0,1,0,0,0,170.0,89.99,4.5107496103686
Ray-Ban Round Metal 0RX3447V 2503,Ray-Ban,Unisex,Metal,Redondas,Montura completa,negro,M,52.0,18.0,145.0,100.0,gama_media,moda_casual,Estados Unidos,100.0,240.0,metal,media_alta,medio,0.3586206896551724,936.0,0.10683760683760683,122.0,1,1,1,0,170.0,114.9,4.752727750345706
0PR B04V 3891O1 53,Prada,Mujer,Acetato,Cat Eye,Montura completa,negro,M,53.0,17.0,140.0,270.0,lujo,moda_lujo,Italia,260.0,520.0,acetato,media,ligero,0.37857142857142856,901.0,0.29966703662597116,123.0,1,0,1,0,390.0,145.9,4.989752083179832
0VO5654 W44 53,Vogue,Mujer,Nylon,Cuadradas,Montura completa,negro,M,53.0,17.0,140.0,80.0,gama_media,marca_blanca_OEM,Reino Unido / USA,50.0,120.0,poliamida,media,ligero,0.37857142857142856,901.0,0.08879023307436182,123.0,1,0,1,0,85.0,89.99,4.5107496103686
SL M108 006 55,Saint Laurent,Mujer,Pasta,Cat Eye,Montura completa,negro,M,55.0,16.0,140.0,160.0,lujo,moda_lujo,Francia,210.0,420.0,acetato,media,ligero,0.39285714285714285,880.0,0.18181818181818182,126.0,1,0,1,0,315.0,229.9,5.44198471636045
ET17445 507 52/17,Esprit,Mujer,Pasta,Rectangulares,Montura completa,negro,M,52.0,17.0,140.0,40.0,gama_media,moda_casual,Alemania,70.0,150.0,acetato,media,ligero,0.37142857142857144,884.0,0.04524886877828054,121.0,1,0,1,0,110.0,78.9,4.380775852772229
Arcade 3.0 NAO30104 48,Nano Vista,Niños,Pasta,Rectangulares,Montura completa,negro,XS,48.0,15.0,133.0,70.0,gama_media,marca_blanca_OEM,España/Italia,40.0,100.0,acetato,media,ligero,0.3609022556390977,720.0,0.09722222222222222,111.0,1,0,1,0,70.0,99.99,4.6150215020384655
0RX3447V 2500 47,Ray-Ban,Unisex,Metal,Redondas,Montura completa,dorado,XS,47.0,21.0,140.0,100.0,gama_media,moda_casual,Estados Unidos,100.0,240.0,metal,media_alta,medio,0.3357142857142857,987.0,0.10131712259371833,115.0,1,1,0,0,170.0,114.9,4.752727750345706
0PR 16ZV 07R1O1 51,Prada,Mujer,Acetato,Cuadradas,Montura completa,marron,S,51.0,17.0,145.0,260.0,lujo,moda_lujo,Italia,260.0,520.0,acetato,media,ligero,0.35172413793103446,867.0,0.29988465974625145,119.0,1,0,1,0,390.0,146.9,4.996536369716754
36829 5100 16 56,Jaguar,Hombre,Pasta,Rectangulares,Montura completa,marron,L,56.0,16.0,145.0,130.0,gama_media,moda_casual,Reino Unido,90.0,170.0,acetato,media,ligero,0.38620689655172413,896.0,0.14508928571428573,128.0,1,0,1,0,130.0,143.9,4.976043849326636
0RX7074 5364 52,Ray-Ban,Unisex,Pasta,Cuadradas,Montura completa,negro,M,52.0,18.0,145.0,160.0,gama_media,moda_casual,Estados Unidos,100.0,240.0,acetato,media,ligero,0.3586206896551724,936.0,0.17094017094017094,122.0,1,1,1,0,170.0,96.99,4.584865432647727
ET17422 538 51/15,Esprit,Unisex,Pasta,Rectangulares,Montura completa,negro,S,51.0,15.0,135.0,40.0,gama_media,moda_casual,Alemania,70.0,150.0,acetato,media,ligero,0.37777777777777777,765.0,0.05228758169934641,117.0,1,1,1,0,110.0,78.9,4.380775852772229
0RX5698 2012 56,Ray-Ban,Unisex,Acetato,Aviador,Montura completa,marron,M,56.0,14.0,145.0,190.0,gama_media,moda_casual,Estados Unidos,100.0,240.0,acetato,media,ligero,0.38620689655172413,784.0,0.2423469387755102,126.0,1,1,1,0,170.0,114.9,4.752727750345706
GG1995O 002 54,Gucci,Mujer,Pasta,Cat Eye,Montura completa,marron,M,54.0,16.0,140.0,195.0,lujo,moda_lujo,Italia,260.0,520.0,acetato,media,ligero,0.38571428571428573,864.0,0.22569444444444445,124.0,1,0,1,0,390.0,229.9,5.44198471636045
CA 332/CS 807 20 50,Carrera,Unisex,Metal/Pasta,Cuadradas,Montura completa,negro,M,50.0,20.0,145.0,170.0,gama_media,deportiva,Italia,90.0,180.0,mezcla,media,medio,0.3448275862068966,1000.0,0.17,120.0,1,1,1,0,135.0,136.9,4.926528784799256
Versace 0VE1287 1002,Versace,Hombre,Metal,Aviador,Montura completa,dorado,M,54.0,17.0,140.0,295.0,lujo,moda_lujo,Italia,200.0,420.0,metal,media_alta,medio,0.38571428571428573,918.0,0.3213507625272331,125.0,1,0,0,0,310.0,139.9,4.948050418904635
0RA 6046 9391 53,Ralph,Mujer,Metal,Cat Eye,Montura completa,negro,M,53.0,17.0,140.0,100.0,gama_media,marca_blanca_OEM,Estados Unidos,60.0,120.0,metal,media_alta,medio,0.37857142857142856,901.0,0.11098779134295228,123.0,1,0,1,0,90.0,87.99,4.488524003868771
BB0117O 001 57,Balenciaga,Unisex,Metal,Rectangulares,Montura completa,gris,L,57.0,18.0,145.0,220.0,lujo,moda_lujo,Francia/España (marca matriz),230.0,500.0,metal,media_alta,medio,0.3931034482758621,1026.0,0.21442495126705652,132.0,1,1,0,0,365.0,229.9,5.44198471636045
Arcade 3.0 NAO30113 50,Nano Vista,Niños,Pasta,Rectangulares,Montura completa,negro,XS,50.0,15.0,133.0,70.0,gama_media,marca_blanca_OEM,España/Italia,40.0,100.0,acetato,media,ligero,0.37593984962406013,750.0,0.09333333333333334,115.0,1,0,1,0,70.0,89.99,4.5107496103686
0OX8163 816301 53,Oakley,Hombre,Pasta,Cuadradas,Montura completa,negro,S,53.0,17.0,141.0,180.0,gama_media,deportiva,Estados Unidos,100.0,240.0,acetato,media,ligero,0.375886524822695,901.0,0.1997780244173141,123.0,1,0,1,0,170.0,99.9,4.6141299273595635
Quest SC 3.0 NAO31606 48,Nano Vista,Niños,Pasta,Cuadradas,Montura completa,rosa,XS,48.0,14.0,133.0,70.0,gama_media,marca_blanca_OEM,España/Italia,40.0,100.0,acetato,media,ligero,0.3609022556390977,672.0,0.10416666666666667,110.0,1,0,0,0,70.0,85.9,4.464758032271346
0RA7162U 5003 53,Ralph,Mujer,Pasta,Cuadradas,Montura completa,marron,M,53.0,17.0,145.0,190.0,gama_media,marca_blanca_OEM,Estados Unidos,60.0,120.0,acetato,media,ligero,0.36551724137931035,901.0,0.21087680355160932,123.0,1,0,1,0,90.0,69.99,4.262539022051294
SL 835 002 55,Saint Laurent,Mujer,Pasta,Cuadradas,Montura completa,marron,M,55.0,18.0,145.0,100.0,lujo,moda_lujo,Francia,210.0,420.0,acetato,media,ligero,0.3793103448275862,990.0,0.10101010101010101,128.0,1,0,1,0,315.0,219.9,5.397710110426072
0RX7238 2000 52,Ray-Ban,Unisex,Propionato,Cuadradas,Montura completa,negro,M,52.0,21.0,145.0,175.0,gama_media,moda_casual,Estados Unidos,100.0,240.0,propionato,media,ligero,0.3586206896551724,1092.0,0.16025641025641027,125.0,1,1,1,0,170.0,112.9,4.735320870453137
ET17446 543 52/16,Esprit,Unisex,Pasta,Rectangulares,Montura completa,azul,M,52.0,16.0,140.0,40.0,gama_media,moda_casual,Alemania,70.0,150.0,acetato,media,ligero,0.37142857142857144,832.0,0.04807692307692308,120.0,1,1,0,0,110.0,78.9,4.380775852772229
Rebel Xtreme NAO32903 52,Nano Vista,Niños,Pasta,Rectangulares,Montura completa,gris,S,52.0,16.0,140.0,75.0,gama_media,marca_blanca_OEM,España/Italia,40.0,100.0,acetato,media,ligero,0.37142857142857144,832.0,0.09014423076923077,120.0,1,0,0,0,70.0,99.99,4.6150215020384655
0RX5387 2000 54,Ray-Ban,Hombre,Acetato,Cuadradas,Montura completa,negro,M,54.0,18.0,150.0,170.0,gama_media,moda_casual,Estados Unidos,100.0,240.0,acetato,media,ligero,0.36,972.0,0.1748971193415638,126.0,1,0,1,0,170.0,95.99,4.574607880405451
Armani Exchange 0AX1017 6000,Armani Exchange,Hombre,Metal,Rectangulares,Montura completa,negro,M,54.0,17.0,145.0,80.0,gama_media,moda_premium,Italia,120.0,240.0,metal,media_alta,medio,0.3724137931034483,918.0,0.08714596949891068,125.0,1,0,1,0,180.0,66.99,4.219360635538369
GG2130O 005 56,Gucci,Hombre,Pasta,Rectangulares,Montura completa,negro,L,56.0,17.0,150.0,155.0,lujo,moda_lujo,Italia,260.0,520.0,acetato,media,ligero,0.37333333333333335,952.0,0.16281512605042017,129.0,1,0,1,0,390.0,239.9,5.484381909620826
ET33530 543 53,Esprit,Mujer,Metal/Pasta,Cuadradas,Montura completa,azul,M,53.0,18.0,145.0,90.0,gama_media,moda_casual,Alemania,70.0,150.0,mezcla,media,medio,0.36551724137931035,954.0,0.09433962264150944,124.0,1,0,0,0,110.0,112.9,4.735320870453137
Nano Vista Sprite SC 3.0 NAO30601 (clip solar),Nano Vista,Niños,Pasta,Redondas,Montura completa,azul,M,46.0,15.0,132.0,80.0,gama_media,marca_blanca_OEM,España/Italia,40.0,100.0,acetato,media,ligero,0.3484848484848485,690.0,0.11594202898550725,107.0,1,0,0,0,70.0,83.9,4.441474093317302
0RX5446 2012 51,Ray-Ban,Unisex,Acetato,Cuadradas,Montura completa,marron,S,51.0,19.0,145.0,195.0,gama_media,moda_casual,Estados Unidos,100.0,240.0,acetato,media,ligero,0.35172413793103446,969.0,0.20123839009287925,121.0,1,1,1,0,170.0,116.9,4.769836807543325
BV1409O 002 51,Bottega Veneta,Mujer,Pasta,Cuadradas,Montura completa,marron,M,51.0,20.0,140.0,210.0,lujo,moda_lujo,Italia,290.0,520.0,acetato,media,ligero,0.36428571428571427,1020.0,0.20588235294117646,122.0,1,0,1,0,405.0,259.9,5.564137192142683
Nano Vista Multiplayer 3.0 NAO32502,Nano Vista,Niños,Pasta,Redondas,Montura completa,azul,M,46.0,15.0,132.0,75.0,gama_media,marca_blanca_OEM,España/Italia,40.0,100.0,acetato,media,ligero,0.3484848484848485,690.0,0.10869565217391304,107.0,1,0,0,0,70.0,89.99,4.5107496103686
0OX8156 815616 56,Oakley,Hombre,Pasta,Rectangulares,Montura completa,transparente,M,56.0,18.0,137.0,190.0,gama_media,deportiva,Estados Unidos,100.0,240.0,acetato,media,ligero,0.40875912408759124,1008.0,0.1884920634920635,130.0,1,0,0,0,170.0,86.99,4.477223171657469
1142 RHL 15 57,Carrera,Hombre,Metal,Rectangulares,Montura al aire,dorado,M,57.0,15.0,145.0,160.0,gama_media,deportiva,Italia,90.0,180.0,metal,media_alta,medio,0.3931034482758621,855.0,0.1871345029239766,129.0,0,0,0,0,135.0,154.9,5.049214776063731
Ray-Ban Clubmaster 0RX5154 2000,Ray-Ban,Unisex,Acetato,Cuadradas,Montura completa,negro,M,52.0,18.0,145.0,175.0,gama_media,moda_casual,Estados Unidos,100.0,240.0,acetato,media,ligero,0.3586206896551724,936.0,0.18696581196581197,122.0,1,1,1,0,170.0,107.9,4.690430029938915
0RX3547V 2502 48,Ray-Ban,Unisex,Metal,Redondas,Montura completa,gris,S,48.0,21.0,145.0,165.0,gama_media,moda_casual,Estados Unidos,100.0,240.0,metal,media_alta,medio,0.3310344827586207,1008.0,0.1636904761904762,117.0,1,1,0,0,170.0,104.9,4.662495252607361
FT6058-B 051 58,Tom Ford,Hombre,Pasta,Cuadradas,Montura completa,marron,L,58.0,16.0,145.0,325.0,lujo,moda_lujo,Estados Unidos,260.0,520.0,acetato,media,ligero,0.4,928.0,0.35021551724137934,132.0,1,0,1,0,390.0,239.9,5.484381909620826
BB0275O 004 53,Balenciaga,Mujer,Pasta,Cat Eye,Montura completa,verde,M,53.0,18.0,140.0,220.0,lujo,moda_lujo,Francia/España (marca matriz),230.0,500.0,acetato,media,ligero,0.37857142857142856,954.0,0.23060796645702306,124.0,1,0,0,0,365.0,229.9,5.44198471636045
SL 745 002 55,Saint Laurent,Hombre,Metal,Aviador,Montura al aire,dorado,M,56.0,17.0,145.0,155.0,lujo,moda_lujo,Francia,210.0,420.0,metal,media_alta,medio,0.38620689655172413,952.0,0.16281512605042017,129.0,0,0,0,0,315.0,259.9,5.564137192142683
FT6086-B 053 54,Tom Ford,Hombre,Pasta,Aviador,Montura completa,marron,M,54.0,18.0,145.0,315.0,lujo,moda_lujo,Estados Unidos,260.0,520.0,acetato,media,ligero,0.3724137931034483,972.0,0.32407407407407407,126.0,1,0,1,0,390.0,299.9,5.706777983635999
CH0342O 006 17 54,Chloé,Mujer,Pasta,Cat Eye,Montura completa,gris,M,54.0,17.0,140.0,120.0,premium,moda_premium,Francia,170.0,340.0,acetato,media,ligero,0.38571428571428573,918.0,0.13071895424836602,125.0,1,0,0,0,255.0,289.9,5.672979565501156
Ray-Ban Hexagonal Optics 0RX6448 2500,Ray-Ban,Unisex,Metal,Cuadradas,Montura completa,dorado,M,52.0,18.0,145.0,160.0,gama_media,moda_casual,Estados Unidos,100.0,240.0,metal,media_alta,medio,0.3586206896551724,936.0,0.17094017094017094,122.0,1,1,0,0,170.0,138.9,4.940927881671436
1137 KJ1 19 55,Carrera,Hombre,Metal/Pasta,Rectangulares,Montura completa,negro,M,55.0,19.0,145.0,170.0,gama_media,deportiva,Italia,90.0,180.0,mezcla,media,medio,0.3793103448275862,1045.0,0.16267942583732056,129.0,1,0,1,0,135.0,154.9,5.049214776063731
Ray-Ban Chad 0RX7217 8266,Ray-Ban,Unisex,Eco-friendly,Rectangulares,Montura completa,azul,M,52.0,18.0,145.0,175.0,gama_media,moda_casual,Estados Unidos,100.0,240.0,otro,gama_media,medio,0.3586206896551724,936.0,0.18696581196581197,122.0,1,1,0,1,170.0,103.9,4.653007515402251
Quest SC 3.0 NAO31603 52,Nano Vista,Niños,Pasta,Cuadradas,Montura completa,negro,S,52.0,16.0,143.0,70.0,gama_media,marca_blanca_OEM,España/Italia,40.0,100.0,acetato,media,ligero,0.36363636363636365,832.0,0.08413461538461539,120.0,1,0,1,0,70.0,85.9,4.464758032271346
L2876N 001 15 55,Lacoste,Mujer,Pasta,Rectangulares,Montura completa,negro,M,55.0,15.0,145.0,95.0,gama_media,moda_casual,Francia,70.0,150.0,acetato,media,ligero,0.3793103448275862,825.0,0.11515151515151516,125.0,1,0,1,0,110.0,95.99,4.574607880405451
Emporio Armani 0EA1041 3094,Emporio Armani,Hombre,Metal,Rectangulares,Media montura,negro,M,55.0,17.0,145.0,100.0,premium,moda_premium,Italia,120.0,260.0,metal,media_alta,medio,0.3793103448275862,935.0,0.10695187165775401,127.0,0,0,1,0,190.0,114.9,4.752727750345706
O0V5566U 1732 52,Oliver Peoples,Mujer,Acetato,Cuadradas,Montura completa,marron,M,52.0,20.0,145.0,195.0,premium,moda_premium,Estados Unidos,180.0,320.0,acetato,media,ligero,0.3586206896551724,1040.0,0.1875,124.0,1,0,1,0,250.0,279.9,5.637998734110198
0PR 09YV 2AU1O1 54,Prada,Mujer,Acetato,Rectangulares,Montura completa,marron,S,54.0,18.0,140.0,270.0,lujo,moda_lujo,Italia,260.0,520.0,acetato,media,ligero,0.38571428571428573,972.0,0.2777777777777778,126.0,1,0,1,0,390.0,214.9,5.3748153375207615
Ray-Ban German 0RX5429 2012,Ray-Ban,Unisex,Acetato,Redondas,Montura completa,marron,M,52.0,18.0,145.0,170.0,gama_media,moda_casual,Estados Unidos,100.0,240.0,acetato,media,ligero,0.3586206896551724,936.0,0.18162393162393162,122.0,1,1,1,0,170.0,117.9,4.778282803696737
ET17445 547 52,Esprit,Unisex,Pasta,Rectangulares,Montura completa,azul,M,52.0,17.0,140.0,40.0,gama_media,moda_casual,Alemania,70.0,150.0,acetato,media,ligero,0.37142857142857144,884.0,0.04524886877828054,121.0,1,1,0,0,110.0,78.9,4.380775852772229
F037642268000 42,Centrostyle S.p.A,Niños,Pasta,Rectangulares,Montura completa,transparente,XXS,42.0,15.0,125.0,90.0,gama_media,marca_blanca_OEM,Italia,50.0,120.0,acetato,media,ligero,0.336,630.0,0.14285714285714285,99.0,1,0,0,0,85.0,84.99,4.454231010422805
Flicker 3.0 NAO31804 46,Nano Vista,Niños,Pasta,Redondas,Montura completa,negro,XS,46.0,14.0,132.0,70.0,gama_media,marca_blanca_OEM,España/Italia,40.0,100.0,acetato,media,ligero,0.3484848484848485,644.0,0.10869565217391304,106.0,1,0,1,0,70.0,91.99,4.5324919604901055
FT5737-B/V 001 56,Tom Ford,Hombre,Pasta,Aviador,Montura completa,negro,M,56.0,15.0,145.0,310.0,lujo,moda_lujo,Estados Unidos,260.0,520.0,acetato,media,ligero,0.38620689655172413,840.0,0.36904761904761907,127.0,1,0,1,0,390.0,229.9,5.44198471636045
